State,District,Crime Category,Crime Type,Incident Date,Reported Crimes
Pahang,Bentong,assault,Robbery Solo Unarmed,2020,12
Pahang,Bentong,assault,Robbery Solo Unarmed,2021,7
Pahang,Bentong,assault,Robbery Solo Unarmed,2022,7
Pahang,Bentong,property,Every Crime,2016,332
Pahang,Bentong,property,Every Crime,2017,280
Pahang,Bentong,property,Every Crime,2018,481
Pahang,Bentong,property,Every Crime,2019,455
Pahang,Bentong,property,Every Crime,2020,235
Pahang,Bentong,property,Every Crime,2021,133
Pahang,Bentong,property,Every Crime,2022,188
Pahang,Bentong,property,Break In,2016,104
Pahang,Bentong,property,Break In,2017,86
Pahang,Bentong,property,Break In,2018,61
Pahang,Bentong,property,Break In,2019,63
Pahang,Bentong,property,Break In,2020,51
Pahang,Bentong,property,Break In,2021,35
Pahang,Bentong,property,Break In,2022,31
Pahang,Bentong,property,Theft Other,2016,132
Pahang,Bentong,property,Theft Other,2017,109
Pahang,Bentong,property,Theft Other,2018,334
Pahang,Bentong,property,Theft Other,2019,333
Pahang,Bentong,property,Theft Other,2020,126
Pahang,Bentong,property,Theft Other,2021,59
Pahang,Bentong,property,Theft Other,2022,101
Pahang,Bentong,property,Theft Vehicle Lorry,2016,4
Pahang,Bentong,property,Theft Vehicle Lorry,2017,1
Pahang,Bentong,property,Theft Vehicle Lorry,2018,4
Pahang,Bentong,property,Theft Vehicle Lorry,2019,1
Pahang,Bentong,property,Theft Vehicle Lorry,2020,0
Pahang,Bentong,property,Theft Vehicle Lorry,2021,2
Pahang,Bentong,property,Theft Vehicle Lorry,2022,1
Pahang,Bentong,property,Theft Vehicle Motorcar,2016,25
Pahang,Bentong,property,Theft Vehicle Motorcar,2017,12
Pahang,Bentong,property,Theft Vehicle Motorcar,2018,19
Pahang,Bentong,property,Theft Vehicle Motorcar,2019,16
Pahang,Bentong,property,Theft Vehicle Motorcar,2020,17
Pahang,Bentong,property,Theft Vehicle Motorcar,2021,8
Pahang,Bentong,property,Theft Vehicle Motorcar,2022,12
Pahang,Bentong,property,Theft Vehicle Motorcycle,2016,67
Pahang,Bentong,property,Theft Vehicle Motorcycle,2017,72
Pahang,Bentong,property,Theft Vehicle Motorcycle,2018,63
Pahang,Bentong,property,Theft Vehicle Motorcycle,2019,42
Pahang,Bentong,property,Theft Vehicle Motorcycle,2020,41
Pahang,Bentong,property,Theft Vehicle Motorcycle,2021,29
Pahang,Bentong,property,Theft Vehicle Motorcycle,2022,43
Pahang,Bera,assault,Every Crime,2016,31
Pahang,Bera,assault,Every Crime,2017,40
Pahang,Bera,assault,Every Crime,2018,21
Pahang,Bera,assault,Every Crime,2019,32
Pahang,Bera,assault,Every Crime,2020,24
Pahang,Bera,assault,Every Crime,2021,25
Pahang,Bera,assault,Every Crime,2022,34
Pahang,Bera,assault,Causing Injury,2016,6
Pahang,Bera,assault,Causing Injury,2017,11
Pahang,Bera,assault,Causing Injury,2018,12
Pahang,Bera,assault,Causing Injury,2019,17
Pahang,Bera,assault,Causing Injury,2020,14
Pahang,Bera,assault,Causing Injury,2021,15
Pahang,Bera,assault,Causing Injury,2022,18
Pahang,Bera,assault,Murder,2016,0
Pahang,Bera,assault,Murder,2017,2
Pahang,Bera,assault,Murder,2018,1
Pahang,Bera,assault,Murder,2019,2
Pahang,Bera,assault,Murder,2020,0
Pahang,Bera,assault,Murder,2021,0
Pahang,Bera,assault,Murder,2022,1
Pahang,Bera,assault,Rape,2016,9
Pahang,Bera,assault,Rape,2017,11
Pahang,Bera,assault,Rape,2018,2
Pahang,Bera,assault,Rape,2019,6
Pahang,Bera,assault,Rape,2020,7
Pahang,Bera,assault,Rape,2021,6
Pahang,Bera,assault,Rape,2022,12
Pahang,Bera,assault,Robbery Gang Armed,2016,0
Pahang,Bera,assault,Robbery Gang Armed,2017,0
Pahang,Bera,assault,Robbery Gang Armed,2018,0
Pahang,Bera,assault,Robbery Gang Armed,2019,1
Pahang,Bera,assault,Robbery Gang Armed,2020,0
Pahang,Bera,assault,Robbery Gang Armed,2021,0
Pahang,Bera,assault,Robbery Gang Armed,2022,0
Pahang,Bera,assault,Robbery Gang Unarmed,2016,8
Pahang,Bera,assault,Robbery Gang Unarmed,2017,14
Pahang,Bera,assault,Robbery Gang Unarmed,2018,6
Pahang,Bera,assault,Robbery Gang Unarmed,2019,2
Pahang,Bera,assault,Robbery Gang Unarmed,2020,2
Pahang,Bera,assault,Robbery Gang Unarmed,2021,1
Pahang,Bera,assault,Robbery Gang Unarmed,2022,1
Pahang,Bera,assault,Robbery Solo Armed,2016,0
Pahang,Bera,assault,Robbery Solo Armed,2017,0
Pahang,Bera,assault,Robbery Solo Armed,2018,0
Pahang,Bera,assault,Robbery Solo Armed,2019,0
Pahang,Bera,assault,Robbery Solo Armed,2020,0
Pahang,Bera,assault,Robbery Solo Armed,2021,0
Pahang,Bera,assault,Robbery Solo Armed,2022,0
Pahang,Bera,assault,Robbery Solo Unarmed,2016,8
Pahang,Bera,assault,Robbery Solo Unarmed,2017,2
Pahang,Bera,assault,Robbery Solo Unarmed,2018,0
Pahang,Bera,assault,Robbery Solo Unarmed,2019,4
Pahang,Bera,assault,Robbery Solo Unarmed,2020,1
Pahang,Bera,assault,Robbery Solo Unarmed,2021,3
Pahang,Bera,assault,Robbery Solo Unarmed,2022,2
Pahang,Bera,property,Every Crime,2016,153
Pahang,Bera,property,Every Crime,2017,100
Pahang,Bera,property,Every Crime,2018,109
Pahang,Bera,property,Every Crime,2019,93
Pahang,Bera,property,Every Crime,2020,89
Pahang,Bera,property,Every Crime,2021,91
Pahang,Bera,property,Every Crime,2022,93
Pahang,Bera,property,Break In,2016,49
Pahang,Bera,property,Break In,2017,32
Pahang,Bera,property,Break In,2018,38
Pahang,Bera,property,Break In,2019,32
Pahang,Bera,property,Break In,2020,20
Pahang,Bera,property,Break In,2021,18
Pahang,Bera,property,Break In,2022,32
Pahang,Bera,property,Theft Other,2016,40
Pahang,Bera,property,Theft Other,2017,27
Pahang,Bera,property,Theft Other,2018,40
Pahang,Bera,property,Theft Other,2019,29
Pahang,Bera,property,Theft Other,2020,39
Pahang,Bera,property,Theft Other,2021,48
Pahang,Bera,property,Theft Other,2022,45
Pahang,Bera,property,Theft Vehicle Lorry,2016,11
Pahang,Bera,property,Theft Vehicle Lorry,2017,2
Pahang,Bera,property,Theft Vehicle Lorry,2018,2
Pahang,Bera,property,Theft Vehicle Lorry,2019,0
Pahang,Bera,property,Theft Vehicle Lorry,2020,2
Pahang,Bera,property,Theft Vehicle Lorry,2021,0
Pahang,Bera,property,Theft Vehicle Lorry,2022,0
Pahang,Bera,property,Theft Vehicle Motorcar,2016,5
Pahang,Bera,property,Theft Vehicle Motorcar,2017,3
Pahang,Bera,property,Theft Vehicle Motorcar,2018,1
Pahang,Bera,property,Theft Vehicle Motorcar,2019,3
Pahang,Bera,property,Theft Vehicle Motorcar,2020,1
Pahang,Bera,property,Theft Vehicle Motorcar,2021,1
Pahang,Bera,property,Theft Vehicle Motorcar,2022,4
Pahang,Bera,property,Theft Vehicle Motorcycle,2016,48
Pahang,Bera,property,Theft Vehicle Motorcycle,2017,36
Pahang,Bera,property,Theft Vehicle Motorcycle,2018,28
Pahang,Bera,property,Theft Vehicle Motorcycle,2019,29
Pahang,Bera,property,Theft Vehicle Motorcycle,2020,27
Pahang,Bera,property,Theft Vehicle Motorcycle,2021,24
Pahang,Bera,property,Theft Vehicle Motorcycle,2022,12
Pahang,Cameron Highland,assault,Every Crime,2016,19
Pahang,Cameron Highland,assault,Every Crime,2017,13
Pahang,Cameron Highland,assault,Every Crime,2018,23
Pahang,Cameron Highland,assault,Every Crime,2019,6
Pahang,Cameron Highland,assault,Causing Injury,2016,10
Pahang,Cameron Highland,assault,Causing Injury,2017,10
Pahang,Cameron Highland,assault,Causing Injury,2018,10
Pahang,Cameron Highland,assault,Causing Injury,2019,4
Pahang,Cameron Highland,assault,Murder,2016,1
Pahang,Cameron Highland,assault,Murder,2017,0
Pahang,Cameron Highland,assault,Murder,2018,0
Pahang,Cameron Highland,assault,Murder,2019,0
Pahang,Cameron Highland,assault,Rape,2016,2
Pahang,Cameron Highland,assault,Rape,2017,1
Pahang,Cameron Highland,assault,Rape,2018,2
Pahang,Cameron Highland,assault,Rape,2019,1
Pahang,Cameron Highland,assault,Robbery Gang Armed,2016,0
Pahang,Cameron Highland,assault,Robbery Gang Armed,2017,0
Pahang,Cameron Highland,assault,Robbery Gang Armed,2018,0
Pahang,Cameron Highland,assault,Robbery Gang Armed,2019,0
Pahang,Cameron Highland,assault,Robbery Gang Unarmed,2016,6
Pahang,Cameron Highland,assault,Robbery Gang Unarmed,2017,2
Pahang,Cameron Highland,assault,Robbery Gang Unarmed,2018,10
Pahang,Cameron Highland,assault,Robbery Gang Unarmed,2019,0
Pahang,Cameron Highland,assault,Robbery Solo Armed,2016,0
Pahang,Cameron Highland,assault,Robbery Solo Armed,2017,0
Pahang,Cameron Highland,assault,Robbery Solo Armed,2018,0
Pahang,Cameron Highland,assault,Robbery Solo Armed,2019,0
Pahang,Cameron Highland,assault,Robbery Solo Unarmed,2016,0
Pahang,Cameron Highland,assault,Robbery Solo Unarmed,2017,0
Pahang,Cameron Highland,assault,Robbery Solo Unarmed,2018,1
Pahang,Cameron Highland,assault,Robbery Solo Unarmed,2019,1
Pahang,Cameron Highland,property,Every Crime,2016,59
Pahang,Cameron Highland,property,Every Crime,2017,63
Pahang,Cameron Highland,property,Every Crime,2018,43
Pahang,Cameron Highland,property,Every Crime,2019,39
Pahang,Cameron Highland,property,Break In,2016,14
Pahang,Cameron Highland,property,Break In,2017,12
Pahang,Cameron Highland,property,Break In,2018,12
Pahang,Cameron Highland,property,Break In,2019,10
Pahang,Cameron Highland,property,Theft Other,2016,3
Pahang,Cameron Highland,property,Theft Other,2017,17
Pahang,Cameron Highland,property,Theft Other,2018,8
Pahang,Cameron Highland,property,Theft Other,2019,11
Pahang,Cameron Highland,property,Theft Vehicle Lorry,2016,3
Pahang,Cameron Highland,property,Theft Vehicle Lorry,2017,1
Pahang,Cameron Highland,property,Theft Vehicle Lorry,2018,1
Pahang,Cameron Highland,property,Theft Vehicle Lorry,2019,1
Pahang,Cameron Highland,property,Theft Vehicle Motorcar,2016,16
Pahang,Cameron Highland,property,Theft Vehicle Motorcar,2017,10
Pahang,Cameron Highland,property,Theft Vehicle Motorcar,2018,6
Pahang,Cameron Highland,property,Theft Vehicle Motorcar,2019,4
Pahang,Cameron Highland,property,Theft Vehicle Motorcycle,2016,23
Pahang,Cameron Highland,property,Theft Vehicle Motorcycle,2017,23
Pahang,Cameron Highland,property,Theft Vehicle Motorcycle,2018,16
Pahang,Cameron Highland,property,Theft Vehicle Motorcycle,2019,13
Pahang,Cameron Highlands,assault,Every Crime,2020,7
Pahang,Cameron Highlands,assault,Every Crime,2021,21
Pahang,Cameron Highlands,assault,Every Crime,2022,15
Pahang,Cameron Highlands,assault,Causing Injury,2020,4
Pahang,Cameron Highlands,assault,Causing Injury,2021,15
Pahang,Cameron Highlands,assault,Causing Injury,2022,7
Pahang,Cameron Highlands,assault,Murder,2020,1
Pahang,Cameron Highlands,assault,Murder,2021,1
Pahang,Cameron Highlands,assault,Murder,2022,3
Pahang,Cameron Highlands,assault,Rape,2020,0
Pahang,Cameron Highlands,assault,Rape,2021,3
Pahang,Cameron Highlands,assault,Rape,2022,4
Pahang,Cameron Highlands,assault,Robbery Gang Armed,2020,0
Pahang,Cameron Highlands,assault,Robbery Gang Armed,2021,0
Pahang,Cameron Highlands,assault,Robbery Gang Armed,2022,0
Pahang,Cameron Highlands,assault,Robbery Gang Unarmed,2020,1
Pahang,Cameron Highlands,assault,Robbery Gang Unarmed,2021,2
Pahang,Cameron Highlands,assault,Robbery Gang Unarmed,2022,1
Pahang,Cameron Highlands,assault,Robbery Solo Armed,2020,0
Pahang,Cameron Highlands,assault,Robbery Solo Armed,2021,0
Pahang,Cameron Highlands,assault,Robbery Solo Armed,2022,0
Pahang,Cameron Highlands,assault,Robbery Solo Unarmed,2020,1
Pahang,Cameron Highlands,assault,Robbery Solo Unarmed,2021,0
Pahang,Cameron Highlands,assault,Robbery Solo Unarmed,2022,0
Pahang,Cameron Highlands,property,Every Crime,2020,29
Pahang,Cameron Highlands,property,Every Crime,2021,17
Pahang,Cameron Highlands,property,Every Crime,2022,30
Pahang,Cameron Highlands,property,Break In,2020,7
Pahang,Cameron Highlands,property,Break In,2021,2
Pahang,Cameron Highlands,property,Break In,2022,4
Pahang,Cameron Highlands,property,Theft Other,2020,9
Pahang,Cameron Highlands,property,Theft Other,2021,6
Pahang,Cameron Highlands,property,Theft Other,2022,10
Pahang,Cameron Highlands,property,Theft Vehicle Lorry,2020,1
Pahang,Cameron Highlands,property,Theft Vehicle Lorry,2021,0
Pahang,Cameron Highlands,property,Theft Vehicle Lorry,2022,0
Pahang,Cameron Highlands,property,Theft Vehicle Motorcar,2020,4
Pahang,Cameron Highlands,property,Theft Vehicle Motorcar,2021,1
Pahang,Cameron Highlands,property,Theft Vehicle Motorcar,2022,3
Pahang,Cameron Highlands,property,Theft Vehicle Motorcycle,2020,8
Pahang,Cameron Highlands,property,Theft Vehicle Motorcycle,2021,8
Pahang,Cameron Highlands,property,Theft Vehicle Motorcycle,2022,13
Pahang,Jerantut,assault,Every Crime,2016,47
Pahang,Jerantut,assault,Every Crime,2017,31
Pahang,Jerantut,assault,Every Crime,2018,35
Pahang,Jerantut,assault,Every Crime,2019,36
Pahang,Jerantut,assault,Every Crime,2020,17
Pahang,Jerantut,assault,Every Crime,2021,18
Pahang,Jerantut,assault,Every Crime,2022,29
Pahang,Jerantut,assault,Causing Injury,2016,21
Pahang,Jerantut,assault,Causing Injury,2017,14
Pahang,Jerantut,assault,Causing Injury,2018,17
Pahang,Jerantut,assault,Causing Injury,2019,10
Pahang,Jerantut,assault,Causing Injury,2020,4
Pahang,Jerantut,assault,Causing Injury,2021,9
Pahang,Jerantut,assault,Causing Injury,2022,10
Pahang,Jerantut,assault,Murder,2016,2
Pahang,Jerantut,assault,Murder,2017,1
Pahang,Jerantut,assault,Murder,2018,1
Pahang,Jerantut,assault,Murder,2019,2
Pahang,Jerantut,assault,Murder,2020,0
Pahang,Jerantut,assault,Murder,2021,1
Pahang,Jerantut,assault,Murder,2022,1
Pahang,Jerantut,assault,Rape,2016,9
Pahang,Jerantut,assault,Rape,2017,6
Pahang,Jerantut,assault,Rape,2018,10
Pahang,Jerantut,assault,Rape,2019,13
Pahang,Jerantut,assault,Rape,2020,9
Pahang,Jerantut,assault,Rape,2021,7
Pahang,Jerantut,assault,Rape,2022,12
Pahang,Jerantut,assault,Robbery Gang Armed,2016,0
Pahang,Jerantut,assault,Robbery Gang Armed,2017,0
Pahang,Jerantut,assault,Robbery Gang Armed,2018,0
Pahang,Jerantut,assault,Robbery Gang Armed,2019,0
Pahang,Jerantut,assault,Robbery Gang Armed,2020,0
Pahang,Jerantut,assault,Robbery Gang Armed,2021,0
Pahang,Jerantut,assault,Robbery Gang Armed,2022,1
Pahang,Jerantut,assault,Robbery Gang Unarmed,2016,12
Pahang,Jerantut,assault,Robbery Gang Unarmed,2017,10
Pahang,Jerantut,assault,Robbery Gang Unarmed,2018,3
Pahang,Jerantut,assault,Robbery Gang Unarmed,2019,7
Pahang,Jerantut,assault,Robbery Gang Unarmed,2020,0
Pahang,Jerantut,assault,Robbery Gang Unarmed,2021,1
Pahang,Jerantut,assault,Robbery Gang Unarmed,2022,2
Pahang,Jerantut,assault,Robbery Solo Armed,2016,0
Pahang,Jerantut,assault,Robbery Solo Armed,2017,0
Pahang,Jerantut,assault,Robbery Solo Armed,2018,0
Pahang,Jerantut,assault,Robbery Solo Armed,2019,0
Pahang,Jerantut,assault,Robbery Solo Armed,2020,0
Pahang,Jerantut,assault,Robbery Solo Armed,2021,0
Pahang,Jerantut,assault,Robbery Solo Armed,2022,0
Pahang,Jerantut,assault,Robbery Solo Unarmed,2016,3
Pahang,Jerantut,assault,Robbery Solo Unarmed,2017,0
Pahang,Jerantut,assault,Robbery Solo Unarmed,2018,4
Pahang,Jerantut,assault,Robbery Solo Unarmed,2019,4
Pahang,Jerantut,assault,Robbery Solo Unarmed,2020,4
Pahang,Jerantut,assault,Robbery Solo Unarmed,2021,0
Pahang,Jerantut,assault,Robbery Solo Unarmed,2022,3
Pahang,Jerantut,property,Every Crime,2016,176
Pahang,Jerantut,property,Every Crime,2017,162
Pahang,Jerantut,property,Every Crime,2018,156
Pahang,Jerantut,property,Every Crime,2019,150
Pahang,Jerantut,property,Every Crime,2020,108
Pahang,Jerantut,property,Every Crime,2021,98
Pahang,Jerantut,property,Every Crime,2022,83
Pahang,Jerantut,property,Break In,2016,49
Pahang,Jerantut,property,Break In,2017,61
Pahang,Jerantut,property,Break In,2018,46
Pahang,Jerantut,property,Break In,2019,49
Pahang,Jerantut,property,Break In,2020,37
Pahang,Jerantut,property,Break In,2021,28
Pahang,Jerantut,property,Break In,2022,17
Pahang,Jerantut,property,Theft Other,2016,53
Pahang,Jerantut,property,Theft Other,2017,54
Pahang,Jerantut,property,Theft Other,2018,46
Pahang,Jerantut,property,Theft Other,2019,61
Pahang,Jerantut,property,Theft Other,2020,47
Pahang,Jerantut,property,Theft Other,2021,57
Pahang,Jerantut,property,Theft Other,2022,48
Pahang,Jerantut,property,Theft Vehicle Lorry,2016,0
Pahang,Jerantut,property,Theft Vehicle Lorry,2017,4
Pahang,Jerantut,property,Theft Vehicle Lorry,2018,6
Pahang,Jerantut,property,Theft Vehicle Lorry,2019,3
Pahang,Jerantut,property,Theft Vehicle Lorry,2020,0
Pahang,Jerantut,property,Theft Vehicle Lorry,2021,0
Pahang,Jerantut,property,Theft Vehicle Lorry,2022,1
Pahang,Jerantut,property,Theft Vehicle Motorcar,2016,14
Pahang,Jerantut,property,Theft Vehicle Motorcar,2017,11
Pahang,Jerantut,property,Theft Vehicle Motorcar,2018,4
Pahang,Jerantut,property,Theft Vehicle Motorcar,2019,3
Pahang,Jerantut,property,Theft Vehicle Motorcar,2020,1
Pahang,Jerantut,property,Theft Vehicle Motorcar,2021,1
Pahang,Jerantut,property,Theft Vehicle Motorcar,2022,3
Pahang,Jerantut,property,Theft Vehicle Motorcycle,2016,60
Pahang,Jerantut,property,Theft Vehicle Motorcycle,2017,32
Pahang,Jerantut,property,Theft Vehicle Motorcycle,2018,54
Pahang,Jerantut,property,Theft Vehicle Motorcycle,2019,34
Pahang,Jerantut,property,Theft Vehicle Motorcycle,2020,23
Pahang,Jerantut,property,Theft Vehicle Motorcycle,2021,12
Pahang,Jerantut,property,Theft Vehicle Motorcycle,2022,14
Pahang,Kuala Lipis,assault,Every Crime,2016,21
Pahang,Kuala Lipis,assault,Every Crime,2017,13
Pahang,Kuala Lipis,assault,Every Crime,2018,13
Pahang,Kuala Lipis,assault,Every Crime,2019,18
Pahang,Kuala Lipis,assault,Every Crime,2020,14
Pahang,Kuala Lipis,assault,Every Crime,2021,15
Pahang,Kuala Lipis,assault,Every Crime,2022,9
Pahang,Kuala Lipis,assault,Causing Injury,2016,9
Pahang,Kuala Lipis,assault,Causing Injury,2017,5
Pahang,Kuala Lipis,assault,Causing Injury,2018,7
Pahang,Kuala Lipis,assault,Causing Injury,2019,11
Pahang,Kuala Lipis,assault,Causing Injury,2020,4
Pahang,Kuala Lipis,assault,Causing Injury,2021,10
Pahang,Kuala Lipis,assault,Causing Injury,2022,6
Pahang,Kuala Lipis,assault,Murder,2016,1
Pahang,Kuala Lipis,assault,Murder,2017,1
Pahang,Kuala Lipis,assault,Murder,2018,0
Pahang,Kuala Lipis,assault,Murder,2019,0
Pahang,Kuala Lipis,assault,Murder,2020,0
Pahang,Kuala Lipis,assault,Murder,2021,1
Pahang,Kuala Lipis,assault,Murder,2022,0
Pahang,Kuala Lipis,assault,Rape,2016,8
Pahang,Kuala Lipis,assault,Rape,2017,5
Pahang,Kuala Lipis,assault,Rape,2018,4
Pahang,Kuala Lipis,assault,Rape,2019,6
Pahang,Kuala Lipis,assault,Rape,2020,5
Pahang,Kuala Lipis,assault,Rape,2021,2
Pahang,Kuala Lipis,assault,Rape,2022,3
Pahang,Kuala Lipis,assault,Robbery Gang Armed,2016,0
Pahang,Kuala Lipis,assault,Robbery Gang Armed,2017,1
Pahang,Kuala Lipis,assault,Robbery Gang Armed,2018,0
Pahang,Kuala Lipis,assault,Robbery Gang Armed,2019,0
Pahang,Kuala Lipis,assault,Robbery Gang Armed,2020,0
Pahang,Kuala Lipis,assault,Robbery Gang Armed,2021,0
Pahang,Kuala Lipis,assault,Robbery Gang Armed,2022,0
Pahang,Kuala Lipis,assault,Robbery Gang Unarmed,2016,2
Pahang,Kuala Lipis,assault,Robbery Gang Unarmed,2017,1
Pahang,Kuala Lipis,assault,Robbery Gang Unarmed,2018,1
Pahang,Kuala Lipis,assault,Robbery Gang Unarmed,2019,1
Pahang,Kuala Lipis,assault,Robbery Gang Unarmed,2020,1
Pahang,Kuala Lipis,assault,Robbery Gang Unarmed,2021,0
Pahang,Kuala Lipis,assault,Robbery Gang Unarmed,2022,0
Pahang,Kuala Lipis,assault,Robbery Solo Armed,2016,1
Pahang,Kuala Lipis,assault,Robbery Solo Armed,2017,0
Pahang,Kuala Lipis,assault,Robbery Solo Armed,2018,0
Pahang,Kuala Lipis,assault,Robbery Solo Armed,2019,0
Pahang,Kuala Lipis,assault,Robbery Solo Armed,2020,0
Pahang,Kuala Lipis,assault,Robbery Solo Armed,2021,0
Pahang,Kuala Lipis,assault,Robbery Solo Armed,2022,0
Pahang,Kuala Lipis,assault,Robbery Solo Unarmed,2016,0
Pahang,Kuala Lipis,assault,Robbery Solo Unarmed,2017,0
Pahang,Kuala Lipis,assault,Robbery Solo Unarmed,2018,1
Pahang,Kuala Lipis,assault,Robbery Solo Unarmed,2019,0
Pahang,Kuala Lipis,assault,Robbery Solo Unarmed,2020,4
Pahang,Kuala Lipis,assault,Robbery Solo Unarmed,2021,2
Pahang,Kuala Lipis,assault,Robbery Solo Unarmed,2022,0
Pahang,Kuala Lipis,property,Every Crime,2016,115
Pahang,Kuala Lipis,property,Every Crime,2017,112
Pahang,Kuala Lipis,property,Every Crime,2018,104
